date,center_id,city,donor_count,temp_max,precipitation,day_of_week,is_holiday,month,year,day_of_year,is_weekend,season,donor_lag_7,donor_lag_14,rolling_7day_avg,rolling_14day_avg
2020-07-30,center_chicago,Chicago,1992,25.2,2.5,3,0,7,2020,212,0,2,1841.0,1445.0,1593.5714285714287,1539.2142857142858
2020-07-31,center_chicago,Chicago,1511,24.5,0.0,4,0,7,2020,213,0,2,1415.0,1638.0,1615.142857142857,1578.2857142857142
2020-08-01,center_chicago,Chicago,1326,23.9,0.7,5,0,8,2020,214,1,2,1222.0,1257.0,1628.857142857143,1569.2142857142858
2020-08-02,center_chicago,Chicago,929,27.0,8.9,6,0,8,2020,215,1,2,1067.0,807.0,1643.7142857142858,1574.142857142857
2020-08-03,center_chicago,Chicago,1569,21.5,7.0,0,0,8,2020,216,0,2,1771.0,1829.0,1624.0,1582.857142857143
2020-08-04,center_chicago,Chicago,1920,19.6,0.5,1,0,8,2020,217,0,2,1840.0,1724.0,1595.142857142857,1564.2857142857142
2020-08-05,center_chicago,Chicago,1801,23.2,0.0,2,0,8,2020,218,0,2,1999.0,1694.0,1606.5714285714287,1578.2857142857142
2020-08-06,center_chicago,Chicago,1875,24.4,0.0,3,0,8,2020,219,0,2,1992.0,1841.0,1578.2857142857142,1585.9285714285713
2020-08-07,center_chicago,Chicago,1683,26.0,0.0,4,0,8,2020,220,0,2,1511.0,1415.0,1561.5714285714287,1588.357142857143
2020-08-08,center_chicago,Chicago,1183,31.7,0.0,5,0,8,2020,221,1,2,1326.0,1222.0,1586.142857142857,1607.5
2020-08-09,center_chicago,Chicago,970,33.0,0.1,6,0,8,2020,222,1,2,929.0,1067.0,1565.7142857142858,1604.7142857142858
2020-08-10,center_chicago,Chicago,1404,29.5,20.2,0,0,8,2020,223,0,2,1569.0,1771.0,1571.5714285714287,1597.7857142857142
2020-08-11,center_chicago,Chicago,1799,25.2,0.0,1,0,8,2020,224,0,2,1920.0,1840.0,1548.0,1571.5714285714287
2020-08-12,center_chicago,Chicago,1970,25.2,0.0,2,0,8,2020,225,0,2,1801.0,1999.0,1530.7142857142858,1568.642857142857
2020-08-13,center_chicago,Chicago,1902,25.9,0.0,3,0,8,2020,226,0,2,1875.0,1992.0,1554.857142857143,1566.5714285714287
2020-08-14,center_chicago,Chicago,1432,27.3,0.0,4,0,8,2020,227,0,2,1683.0,1511.0,1558.7142857142858,1560.142857142857
2020-08-15,center_chicago,Chicago,1272,28.5,0.1,5,0,8,2020,228,1,2,1183.0,1326.0,1522.857142857143,1554.5
2020-08-16,center_chicago,Chicago,991,25.0,1.3,6,0,8,2020,229,1,2,970.0,929.0,1535.5714285714287,1550.642857142857
2020-08-17,center_chicago,Chicago,1846,26.1,0.0,0,0,8,2020,230,0,2,1404.0,1569.0,1538.5714285714287,1555.0714285714287
2020-08-18,center_chicago,Chicago,1829,25.0,0.0,1,0,8,2020,231,0,2,1799.0,1920.0,1601.7142857142858,1574.857142857143
2020-08-19,center_chicago,Chicago,1928,24.2,0.0,2,0,8,2020,232,0,2,1970.0,1801.0,1606.0,1568.357142857143
2020-08-20,center_chicago,Chicago,1738,29.4,0.0,3,0,8,2020,233,0,2,1902.0,1875.0,1600.0,1577.4285714285713
2020-08-21,center_chicago,Chicago,1683,29.5,0.0,4,0,8,2020,234,0,2,1432.0,1683.0,1576.5714285714287,1567.642857142857
2020-08-22,center_chicago,Chicago,1161,31.0,0.0,5,0,8,2020,235,1,2,1272.0,1183.0,1612.4285714285713,1567.642857142857
2020-08-23,center_chicago,Chicago,1063,31.5,0.7,6,0,8,2020,236,1,2,991.0,970.0,1596.5714285714287,1566.0714285714287
2020-08-24,center_chicago,Chicago,1336,35.3,0.2,0,0,8,2020,237,0,2,1846.0,1404.0,1606.857142857143,1572.7142857142858
2020-08-25,center_chicago,Chicago,1730,32.2,4.0,1,0,8,2020,238,0,2,1829.0,1799.0,1534.0,1567.857142857143
2020-08-26,center_chicago,Chicago,1804,33.5,0.0,2,0,8,2020,239,0,2,1928.0,1970.0,1519.857142857143,1562.9285714285713
2020-08-27,center_chicago,Chicago,1915,32.1,3.3,3,0,8,2020,240,0,2,1738.0,1902.0,1502.142857142857,1551.0714285714287
2020-08-28,center_chicago,Chicago,1433,31.2,2.1,4,0,8,2020,241,0,2,1683.0,1432.0,1527.4285714285713,1552.0
2020-08-29,center_chicago,Chicago,1332,27.1,0.6,5,0,8,2020,242,1,2,1161.0,1272.0,1491.7142857142858,1552.0714285714287
2020-08-30,center_chicago,Chicago,1072,24.5,0.0,6,0,8,2020,243,1,2,1063.0,991.0,1516.142857142857,1556.357142857143
2020-08-31,center_chicago,Chicago,1830,30.5,0.0,0,0,8,2020,244,0,2,1336.0,1846.0,1517.4285714285713,1562.142857142857
2020-09-01,center_chicago,Chicago,1746,26.9,5.0,1,0,9,2020,245,0,3,1730.0,1829.0,1588.0,1561.0
2020-09-02,center_chicago,Chicago,2014,29.2,0.2,2,0,9,2020,246,0,3,1804.0,1928.0,1590.2857142857142,1555.0714285714287
2020-09-03,center_chicago,Chicago,1843,29.8,0.0,3,0,9,2020,247,0,3,1915.0,1738.0,1620.2857142857142,1561.2142857142858
2020-09-04,center_chicago,Chicago,1673,25.5,0.0,4,0,9,2020,248,0,3,1433.0,1683.0,1610.0,1568.7142857142858
2020-09-05,center_chicago,Chicago,1335,27.1,0.0,5,0,9,2020,249,1,3,1332.0,1161.0,1644.2857142857142,1568.0
2020-09-06,center_chicago,Chicago,839,27.6,16.2,6,0,9,2020,250,1,3,1072.0,1063.0,1644.7142857142858,1580.4285714285713
2020-09-07,center_chicago,Chicago,982,24.3,3.5,0,1,9,2020,251,0,3,1830.0,1336.0,1611.4285714285713,1564.4285714285713
2020-09-08,center_chicago,Chicago,1483,18.8,33.5,1,0,9,2020,252,0,3,1746.0,1730.0,1490.2857142857142,1539.142857142857
2020-09-09,center_chicago,Chicago,1540,19.0,7.1,2,0,9,2020,253,0,3,2014.0,1804.0,1452.7142857142858,1521.5
2020-09-10,center_chicago,Chicago,1672,17.8,0.9,3,0,9,2020,254,0,3,1843.0,1915.0,1385.0,1502.642857142857
2020-09-11,center_chicago,Chicago,1344,20.1,8.2,4,0,9,2020,255,0,3,1673.0,1433.0,1360.5714285714287,1485.2857142857142
2020-09-12,center_chicago,Chicago,896,22.4,30.6,5,0,9,2020,256,1,3,1335.0,1332.0,1313.5714285714287,1478.9285714285713
2020-09-13,center_chicago,Chicago,1032,23.0,0.3,6,0,9,2020,257,1,3,839.0,1072.0,1250.857142857143,1447.7857142857142
2020-09-14,center_chicago,Chicago,1714,21.6,0.0,0,0,9,2020,258,0,3,982.0,1830.0,1278.4285714285713,1444.9285714285713
2020-09-15,center_chicago,Chicago,1988,24.9,0.0,1,0,9,2020,259,0,3,1483.0,1746.0,1383.0,1436.642857142857
2020-09-16,center_chicago,Chicago,1833,26.6,0.0,2,0,9,2020,260,0,3,1540.0,2014.0,1455.142857142857,1453.9285714285713
2020-09-17,center_chicago,Chicago,1980,23.8,0.6,3,0,9,2020,261,0,3,1672.0,1843.0,1497.0,1441.0
2020-09-18,center_chicago,Chicago,1624,15.9,0.1,4,0,9,2020,262,0,3,1344.0,1673.0,1541.0,1450.7857142857142
2020-09-19,center_chicago,Chicago,1274,15.6,0.0,5,0,9,2020,263,1,3,896.0,1335.0,1581.0,1447.2857142857142
2020-09-20,center_chicago,Chicago,985,20.8,0.0,6,0,9,2020,264,1,3,1032.0,839.0,1635.0,1442.9285714285713
2020-09-21,center_chicago,Chicago,1788,22.8,0.0,0,0,9,2020,265,0,3,1714.0,982.0,1628.2857142857142,1453.357142857143
2020-09-22,center_chicago,Chicago,1856,25.0,0.0,1,0,9,2020,266,0,3,1988.0,1483.0,1638.857142857143,1510.9285714285713
2020-09-23,center_chicago,Chicago,1939,25.0,0.0,2,0,9,2020,267,0,3,1833.0,1540.0,1620.0,1537.5714285714287
2020-09-24,center_chicago,Chicago,1637,25.6,0.0,3,0,9,2020,268,0,3,1980.0,1672.0,1635.142857142857,1566.0714285714287
2020-09-25,center_chicago,Chicago,1717,26.6,0.0,4,0,9,2020,269,0,3,1624.0,1344.0,1586.142857142857,1563.5714285714287
2020-09-26,center_chicago,Chicago,1160,28.4,0.0,5,0,9,2020,270,1,3,1274.0,896.0,1599.4285714285713,1590.2142857142858
2020-09-27,center_chicago,Chicago,1005,26.1,0.0,6,0,9,2020,271,1,3,985.0,1032.0,1583.142857142857,1609.0714285714287
2020-09-28,center_chicago,Chicago,1682,19.1,7.6,0,0,9,2020,272,0,3,1788.0,1714.0,1586.0,1607.142857142857
2020-09-29,center_chicago,Chicago,1877,15.6,0.1,1,0,9,2020,273,0,3,1856.0,1988.0,1570.857142857143,1604.857142857143
2020-09-30,center_chicago,Chicago,1774,18.2,0.4,2,0,9,2020,274,0,3,1939.0,1833.0,1573.857142857143,1596.9285714285713
2020-10-01,center_chicago,Chicago,1729,13.9,5.1,3,0,10,2020,275,0,3,1637.0,1980.0,1550.2857142857142,1592.7142857142858
2020-10-02,center_chicago,Chicago,1520,12.6,0.2,4,0,10,2020,276,0,3,1717.0,1624.0,1563.4285714285713,1574.7857142857142
2020-10-03,center_chicago,Chicago,1350,13.9,0.4,5,0,10,2020,277,1,3,1160.0,1274.0,1535.2857142857142,1567.357142857143
2020-10-04,center_chicago,Chicago,991,11.7,4.8,6,0,10,2020,278,1,3,1005.0,985.0,1562.4285714285713,1572.7857142857142
2020-10-05,center_chicago,Chicago,1711,15.2,0.0,0,0,10,2020,279,0,3,1682.0,1788.0,1560.4285714285713,1573.2142857142858
2020-10-06,center_chicago,Chicago,1728,21.5,0.0,1,0,10,2020,280,0,3,1877.0,1856.0,1564.5714285714287,1567.7142857142858
2020-10-07,center_chicago,Chicago,1784,22.5,0.0,2,0,10,2020,281,0,3,1774.0,1939.0,1543.2857142857142,1558.5714285714287
2020-10-08,center_chicago,Chicago,1809,18.1,0.0,3,0,10,2020,282,0,3,1729.0,1637.0,1544.7142857142858,1547.5
2020-10-09,center_chicago,Chicago,1524,26.0,0.0,4,0,10,2020,283,0,3,1520.0,1717.0,1556.142857142857,1559.7857142857142
2020-10-10,center_chicago,Chicago,1153,23.9,0.2,5,0,10,2020,284,1,3,1350.0,1160.0,1556.7142857142858,1546.0
2020-10-11,center_chicago,Chicago,933,19.4,0.9,6,0,10,2020,285,1,3,991.0,1005.0,1528.5714285714287,1545.5
2020-10-12,center_chicago,Chicago,815,22.4,8.2,0,1,10,2020,286,0,3,1711.0,1682.0,1520.2857142857142,1540.357142857143
2020-10-13,center_chicago,Chicago,1915,20.2,0.0,1,0,10,2020,287,0,3,1728.0,1877.0,1392.2857142857142,1478.4285714285713
2020-10-14,center_chicago,Chicago,1996,21.9,0.0,2,0,10,2020,288,0,3,1784.0,1774.0,1419.0,1481.142857142857
2020-10-15,center_chicago,Chicago,1912,21.0,0.2,3,0,10,2020,289,0,3,1809.0,1729.0,1449.2857142857142,1497.0
2020-10-16,center_chicago,Chicago,1415,11.0,0.0,4,0,10,2020,290,0,3,1524.0,1520.0,1464.0,1510.0714285714287
2020-10-17,center_chicago,Chicago,1345,16.6,0.0,5,0,10,2020,291,1,3,1153.0,1350.0,1448.4285714285713,1502.5714285714287
2020-10-18,center_chicago,Chicago,933,14.7,7.4,6,0,10,2020,292,1,3,933.0,991.0,1475.857142857143,1502.2142857142858
2020-10-19,center_chicago,Chicago,1462,9.9,4.6,0,0,10,2020,293,0,3,815.0,1711.0,1475.857142857143,1498.0714285714287
2020-10-20,center_chicago,Chicago,2027,11.9,1.3,1,0,10,2020,294,0,3,1915.0,1728.0,1568.2857142857142,1480.2857142857142
2020-10-21,center_chicago,Chicago,1801,12.5,3.1,2,0,10,2020,295,0,3,1996.0,1784.0,1584.2857142857142,1501.642857142857
2020-10-22,center_chicago,Chicago,1675,24.0,16.6,3,0,10,2020,296,0,3,1912.0,1809.0,1556.4285714285713,1502.857142857143
2020-10-23,center_chicago,Chicago,1542,21.5,16.5,4,0,10,2020,297,0,3,1415.0,1524.0,1522.5714285714287,1493.2857142857142
2020-10-24,center_chicago,Chicago,1105,6.8,0.0,5,0,10,2020,298,1,3,1345.0,1153.0,1540.7142857142858,1494.5714285714287
2020-10-25,center_chicago,Chicago,882,8.1,0.2,6,0,10,2020,299,1,3,933.0,933.0,1506.4285714285713,1491.142857142857
2020-10-26,center_chicago,Chicago,1465,7.7,3.1,0,0,10,2020,300,0,3,1462.0,815.0,1499.142857142857,1487.5
2020-10-27,center_chicago,Chicago,1553,3.3,2.4,1,0,10,2020,301,0,3,2027.0,1915.0,1499.5714285714287,1533.9285714285713
2020-10-28,center_chicago,Chicago,2046,10.6,0.0,2,0,10,2020,302,0,3,1801.0,1996.0,1431.857142857143,1508.0714285714287
2020-10-29,center_chicago,Chicago,1599,9.2,0.2,3,0,10,2020,303,0,3,1675.0,1912.0,1466.857142857143,1511.642857142857
2020-10-30,center_chicago,Chicago,1426,5.1,0.0,4,0,10,2020,304,0,3,1542.0,1415.0,1456.0,1489.2857142857142
2020-10-31,center_chicago,Chicago,1212,12.9,0.0,5,0,10,2020,305,1,3,1105.0,1345.0,1439.4285714285713,1490.0714285714287
2020-11-01,center_chicago,Chicago,1072,11.6,0.0,6,0,11,2020,306,1,3,882.0,933.0,1454.7142857142858,1480.5714285714287
2020-11-02,center_chicago,Chicago,1667,9.1,0.0,0,0,11,2020,307,0,3,1465.0,1462.0,1481.857142857143,1490.5
2020-11-03,center_chicago,Chicago,1743,17.6,0.0,1,0,11,2020,308,0,3,1553.0,2027.0,1510.7142857142858,1505.142857142857
2020-11-04,center_chicago,Chicago,1748,20.1,0.0,2,0,11,2020,309,0,3,2046.0,1801.0,1537.857142857143,1484.857142857143
2020-11-05,center_chicago,Chicago,1666,19.4,0.0,3,0,11,2020,310,0,3,1599.0,1675.0,1495.2857142857142,1481.0714285714287
2020-11-06,center_chicago,Chicago,1688,21.5,0.0,4,0,11,2020,311,0,3,1426.0,1542.0,1504.857142857143,1480.4285714285713
2020-11-07,center_chicago,Chicago,1119,21.0,0.0,5,0,11,2020,312,1,3,1212.0,1105.0,1542.2857142857142,1490.857142857143
2020-11-08,center_chicago,Chicago,933,23.4,0.2,6,0,11,2020,313,1,3,1072.0,882.0,1529.0,1491.857142857143
2020-11-09,center_chicago,Chicago,1632,22.2,0.1,0,0,11,2020,314,0,3,1667.0,1465.0,1509.142857142857,1495.5
2020-11-10,center_chicago,Chicago,2044,22.8,2.7,1,0,11,2020,315,0,3,1743.0,1553.0,1504.142857142857,1507.4285714285713
2020-11-11,center_chicago,Chicago,925,18.4,4.9,2,1,11,2020,316,0,3,1748.0,2046.0,1547.142857142857,1542.5
2020-11-12,center_chicago,Chicago,1861,10.9,0.0,3,0,11,2020,317,0,3,1666.0,1599.0,1429.5714285714287,1462.4285714285713
2020-11-13,center_chicago,Chicago,1438,7.7,0.9,4,0,11,2020,318,0,3,1688.0,1426.0,1457.4285714285713,1481.142857142857
2020-11-14,center_chicago,Chicago,965,8.9,0.0,5,0,11,2020,319,1,3,1119.0,1212.0,1421.7142857142858,1482.0
2020-11-15,center_chicago,Chicago,812,12.3,8.1,6,0,11,2020,320,1,3,933.0,1072.0,1399.7142857142858,1464.357142857143
2020-11-16,center_chicago,Chicago,1564,7.8,0.8,0,0,11,2020,321,0,3,1632.0,1667.0,1382.4285714285713,1445.7857142857142
2020-11-17,center_chicago,Chicago,1599,6.2,0.0,1,0,11,2020,322,0,3,2044.0,1743.0,1372.7142857142858,1438.4285714285713
2020-11-18,center_chicago,Chicago,1668,9.4,0.0,2,0,11,2020,323,0,3,925.0,1748.0,1309.142857142857,1428.142857142857
2020-11-19,center_chicago,Chicago,1824,17.1,0.0,3,0,11,2020,324,0,3,1861.0,1666.0,1415.2857142857142,1422.4285714285713
2020-11-20,center_chicago,Chicago,1703,14.9,0.0,4,0,11,2020,325,0,3,1438.0,1688.0,1410.0,1433.7142857142858
2020-11-21,center_chicago,Chicago,1300,10.2,0.0,5,0,11,2020,326,1,3,965.0,1119.0,1447.857142857143,1434.7857142857142
2020-11-22,center_chicago,Chicago,838,7.2,3.5,6,0,11,2020,327,1,3,812.0,933.0,1495.7142857142858,1447.7142857142858
2020-11-23,center_chicago,Chicago,1680,6.4,0.0,0,0,11,2020,328,0,3,1564.0,1632.0,1499.4285714285713,1440.9285714285713
2020-11-24,center_chicago,Chicago,1423,5.4,10.3,1,0,11,2020,329,0,3,1599.0,2044.0,1516.0,1444.357142857143
2020-11-25,center_chicago,Chicago,1305,7.9,10.6,2,0,11,2020,330,0,3,1668.0,925.0,1490.857142857143,1400.0
2020-11-26,center_chicago,Chicago,697,8.5,1.4,3,1,11,2020,331,0,3,1824.0,1861.0,1439.0,1427.142857142857
2020-11-27,center_chicago,Chicago,1254,7.6,0.0,4,0,11,2020,332,0,3,1703.0,1438.0,1278.0,1344.0
2020-11-28,center_chicago,Chicago,1058,9.2,0.0,5,0,11,2020,333,1,3,1300.0,965.0,1213.857142857143,1330.857142857143
2020-11-29,center_chicago,Chicago,824,9.3,0.0,6,0,11,2020,334,1,3,838.0,812.0,1179.2857142857142,1337.5
2020-11-30,center_chicago,Chicago,1637,6.2,0.8,0,0,11,2020,335,0,3,1680.0,1564.0,1177.2857142857142,1338.357142857143
2020-12-01,center_chicago,Chicago,1505,1.0,0.2,1,0,12,2020,336,0,0,1423.0,1599.0,1171.142857142857,1343.5714285714287
2020-12-02,center_chicago,Chicago,1567,7.4,0.0,2,0,12,2020,337,0,0,1305.0,1668.0,1182.857142857143,1336.857142857143
2020-12-03,center_chicago,Chicago,1452,6.7,0.0,3,0,12,2020,338,0,0,697.0,1824.0,1220.2857142857142,1329.642857142857
2020-12-04,center_chicago,Chicago,1399,6.8,0.0,4,0,12,2020,339,0,0,1254.0,1703.0,1328.142857142857,1303.0714285714287
2020-12-05,center_chicago,Chicago,987,3.4,0.0,5,0,12,2020,340,1,0,1058.0,1300.0,1348.857142857143,1281.357142857143
2020-12-06,center_chicago,Chicago,777,2.2,0.1,6,0,12,2020,341,1,0,824.0,838.0,1338.7142857142858,1259.0
2020-12-07,center_chicago,Chicago,1451,2.4,0.0,0,0,12,2020,342,0,0,1637.0,1680.0,1332.0,1254.642857142857
2020-12-08,center_chicago,Chicago,1754,3.2,0.0,1,0,12,2020,343,0,0,1505.0,1423.0,1305.4285714285713,1238.2857142857142
2020-12-09,center_chicago,Chicago,1868,10.2,0.0,2,0,12,2020,344,0,0,1567.0,1305.0,1341.0,1261.9285714285713
2020-12-10,center_chicago,Chicago,1978,10.9,0.0,3,0,12,2020,345,0,0,1452.0,697.0,1384.0,1302.142857142857
2020-12-11,center_chicago,Chicago,1369,6.9,2.5,4,0,12,2020,346,0,0,1399.0,1254.0,1459.142857142857,1393.642857142857
2020-12-12,center_chicago,Chicago,728,5.1,32.8,5,0,12,2020,347,1,0,987.0,1058.0,1454.857142857143,1401.857142857143
2020-12-13,center_chicago,Chicago,903,2.3,0.5,6,0,12,2020,348,1,0,777.0,824.0,1417.857142857143,1378.2857142857142
2020-12-14,center_chicago,Chicago,1664,0.2,0.0,0,0,12,2020,349,0,0,1451.0,1637.0,1435.857142857143,1383.9285714285713
2020-12-15,center_chicago,Chicago,1436,-0.1,0.0,1,0,12,2020,350,0,0,1754.0,1505.0,1466.2857142857142,1385.857142857143
2020-12-16,center_chicago,Chicago,1582,0.5,0.4,2,0,12,2020,351,0,0,1868.0,1567.0,1420.857142857143,1380.9285714285713
2020-12-17,center_chicago,Chicago,1535,1.3,0.5,3,0,12,2020,352,0,0,1978.0,1452.0,1380.0,1382.0
2020-12-18,center_chicago,Chicago,1272,2.8,0.0,4,0,12,2020,353,0,0,1369.0,1399.0,1316.7142857142858,1387.9285714285713
2020-12-19,center_chicago,Chicago,1085,7.9,0.0,5,0,12,2020,354,1,0,728.0,987.0,1302.857142857143,1378.857142857143
2020-12-20,center_chicago,Chicago,864,4.2,0.0,6,0,12,2020,355,1,0,903.0,777.0,1353.857142857143,1385.857142857143
2020-12-21,center_chicago,Chicago,1629,7.6,0.2,0,0,12,2020,356,0,0,1664.0,1451.0,1348.2857142857142,1392.0714285714287
2020-12-22,center_chicago,Chicago,1684,5.0,0.1,1,0,12,2020,357,0,0,1436.0,1754.0,1343.2857142857142,1404.7857142857142
2020-12-23,center_chicago,Chicago,2018,11.7,2.6,2,0,12,2020,358,0,0,1582.0,1868.0,1378.7142857142858,1399.7857142857142
2020-12-24,center_chicago,Chicago,1875,10.2,3.1,3,0,12,2020,359,0,0,1535.0,1978.0,1441.0,1410.5
2020-12-25,center_chicago,Chicago,593,-5.4,0.3,4,1,12,2020,360,0,0,1272.0,1369.0,1489.5714285714287,1403.142857142857
2020-12-26,center_chicago,Chicago,1037,1.3,0.0,5,0,12,2020,361,1,0,1085.0,728.0,1392.5714285714287,1347.7142857142858
2020-12-27,center_chicago,Chicago,865,7.5,0.0,6,0,12,2020,362,1,0,864.0,903.0,1385.7142857142858,1369.7857142857142
2020-12-28,center_chicago,Chicago,1434,4.8,0.2,0,0,12,2020,363,0,0,1629.0,1664.0,1385.857142857143,1367.0714285714287
2020-12-29,center_chicago,Chicago,1269,-0.4,0.5,1,0,12,2020,364,0,0,1684.0,1436.0,1358.0,1350.642857142857
2020-12-30,center_chicago,Chicago,1576,2.2,12.8,2,0,12,2020,365,0,0,2018.0,1582.0,1298.7142857142858,1338.7142857142858
2020-12-31,center_chicago,Chicago,1180,-1.0,0.0,3,0,12,2020,366,0,0,1875.0,1535.0,1235.5714285714287,1338.2857142857142
2021-01-01,center_chicago,Chicago,542,0.9,9.4,4,1,1,2021,1,0,0,593.0,1272.0,1136.2857142857142,1312.9285714285713
2021-01-02,center_chicago,Chicago,1009,1.2,7.1,5,0,1,2021,2,1,0,1037.0,1085.0,1129.0,1260.7857142857142
2021-01-03,center_chicago,Chicago,865,2.4,3.3,6,0,1,2021,3,1,0,865.0,864.0,1125.0,1255.357142857143
2021-01-04,center_chicago,Chicago,1441,1.6,0.0,0,0,1,2021,4,0,0,1434.0,1629.0,1125.0,1255.4285714285713
2021-01-05,center_chicago,Chicago,1519,3.5,0.1,1,0,1,2021,5,0,0,1269.0,1684.0,1126.0,1242.0
2021-01-06,center_chicago,Chicago,1729,1.8,0.0,2,0,1,2021,6,0,0,1576.0,2018.0,1161.7142857142858,1230.2142857142858
2021-01-07,center_chicago,Chicago,1523,3.0,0.0,3,0,1,2021,7,0,0,1180.0,1875.0,1183.5714285714287,1209.5714285714287
2021-01-08,center_chicago,Chicago,1352,1.9,0.0,4,0,1,2021,8,0,0,542.0,593.0,1232.5714285714287,1184.4285714285713
2021-01-09,center_chicago,Chicago,974,1.6,0.0,5,0,1,2021,9,1,0,1009.0,1037.0,1348.2857142857142,1238.642857142857
2021-01-10,center_chicago,Chicago,683,-1.1,0.0,6,0,1,2021,10,1,0,865.0,865.0,1343.2857142857142,1234.142857142857
2021-01-11,center_chicago,Chicago,1301,-1.3,0.0,0,0,1,2021,11,0,0,1441.0,1434.0,1317.2857142857142,1221.142857142857
2021-01-12,center_chicago,Chicago,1509,4.5,0.0,1,0,1,2021,12,0,0,1519.0,1269.0,1297.2857142857142,1211.642857142857
2021-01-13,center_chicago,Chicago,1489,6.8,0.0,2,0,1,2021,13,0,0,1729.0,1576.0,1295.857142857143,1228.7857142857142
2021-01-14,center_chicago,Chicago,1545,4.9,0.8,3,0,1,2021,14,0,0,1523.0,1180.0,1261.5714285714287,1222.5714285714287
2021-01-15,center_chicago,Chicago,1322,3.3,5.0,4,0,1,2021,15,0,0,1352.0,542.0,1264.7142857142858,1248.642857142857
2021-01-16,center_chicago,Chicago,1124,3.3,2.1,5,0,1,2021,16,1,0,974.0,1009.0,1260.4285714285713,1304.357142857143
2021-01-17,center_chicago,Chicago,768,1.4,2.8,6,0,1,2021,17,1,0,683.0,865.0,1281.857142857143,1312.5714285714287
2021-01-18,center_chicago,Chicago,578,-0.5,0.4,0,1,1,2021,18,0,0,1301.0,1441.0,1294.0,1305.642857142857
2021-01-19,center_chicago,Chicago,1282,-1.4,0.1,1,0,1,2021,19,0,0,1509.0,1519.0,1190.7142857142858,1244.0
2021-01-20,center_chicago,Chicago,1454,-0.4,2.3,2,0,1,2021,20,0,0,1489.0,1729.0,1158.2857142857142,1227.0714285714287
2021-01-21,center_chicago,Chicago,1675,4.4,0.0,3,0,1,2021,21,0,0,1545.0,1523.0,1153.2857142857142,1207.4285714285713
2021-01-22,center_chicago,Chicago,1411,0.2,0.0,4,0,1,2021,22,0,0,1322.0,1352.0,1171.857142857143,1218.2857142857142
2021-01-23,center_chicago,Chicago,925,-0.2,0.0,5,0,1,2021,23,1,0,1124.0,974.0,1184.5714285714287,1222.5
2021-01-24,center_chicago,Chicago,788,2.3,2.2,6,0,1,2021,24,1,0,768.0,683.0,1156.142857142857,1219.0
2021-01-25,center_chicago,Chicago,1444,0.6,0.3,0,0,1,2021,25,0,0,578.0,1301.0,1159.0,1226.5
2021-01-26,center_chicago,Chicago,1170,-0.1,15.6,1,0,1,2021,26,0,0,1282.0,1509.0,1282.7142857142858,1236.7142857142858
2021-01-27,center_chicago,Chicago,1281,-1.1,0.9,2,0,1,2021,27,0,0,1454.0,1489.0,1266.7142857142858,1212.5
2021-01-28,center_chicago,Chicago,1379,-4.2,0.0,3,0,1,2021,28,0,0,1675.0,1545.0,1242.0,1197.642857142857
2021-01-29,center_chicago,Chicago,1067,-1.3,0.0,4,0,1,2021,29,0,0,1411.0,1322.0,1199.7142857142858,1185.7857142857142
2021-01-30,center_chicago,Chicago,965,1.0,0.6,5,0,1,2021,30,1,0,925.0,1124.0,1150.5714285714287,1167.5714285714287
2021-01-31,center_chicago,Chicago,682,0.1,22.3,6,0,1,2021,31,1,0,788.0,768.0,1156.2857142857142,1156.2142857142858
2021-02-01,center_chicago,Chicago,1638,0.3,0.8,0,0,2,2021,32,0,0,1444.0,578.0,1141.142857142857,1150.0714285714287
2021-02-02,center_chicago,Chicago,1405,-0.2,0.0,1,0,2,2021,33,0,0,1170.0,1282.0,1168.857142857143,1225.7857142857142
2021-02-03,center_chicago,Chicago,1231,-1.7,0.0,2,0,2,2021,34,0,0,1281.0,1454.0,1202.4285714285713,1234.5714285714287
2021-02-04,center_chicago,Chicago,1358,1.2,6.2,3,0,2,2021,35,0,0,1379.0,1675.0,1195.2857142857142,1218.642857142857
2021-02-05,center_chicago,Chicago,1374,0.6,2.4,4,0,2,2021,36,0,0,1067.0,1411.0,1192.2857142857142,1196.0
2021-02-06,center_chicago,Chicago,892,-10.9,0.9,5,0,2,2021,37,1,0,965.0,925.0,1236.142857142857,1193.357142857143
2021-02-07,center_chicago,Chicago,707,-12.1,1.1,6,0,2,2021,38,1,0,682.0,788.0,1225.7142857142858,1191.0
2021-02-08,center_chicago,Chicago,1167,-11.0,1.1,0,0,2,2021,39,0,0,1638.0,1444.0,1229.2857142857142,1185.2142857142858
2021-02-09,center_chicago,Chicago,1399,-10.2,0.8,1,0,2,2021,40,0,0,1405.0,1170.0,1162.0,1165.4285714285713
2021-02-10,center_chicago,Chicago,1200,-8.1,0.7,2,0,2,2021,41,0,0,1231.0,1281.0,1161.142857142857,1181.7857142857142
2021-02-11,center_chicago,Chicago,1200,-5.4,0.4,3,0,2,2021,42,0,0,1358.0,1379.0,1156.7142857142858,1176.0
2021-02-12,center_chicago,Chicago,1127,-5.1,0.7,4,0,2,2021,43,0,0,1374.0,1067.0,1134.142857142857,1163.2142857142858
