date,center_id,city,donor_count,temp_max,precipitation,day_of_week,is_holiday
2023-03-10,center_chicago,Chicago,76,1.6,12.0,4,0
2023-03-11,center_chicago,Chicago,60,3.5,0.0,5,0
2023-03-12,center_chicago,Chicago,47,3.3,5.6,6,0
2023-03-13,center_chicago,Chicago,103,1.7,1.2,0,0
2023-03-14,center_chicago,Chicago,96,0.1,0.1,1,0
2023-03-15,center_chicago,Chicago,92,9.4,0.0,2,0
2023-03-16,center_chicago,Chicago,112,10.1,0.5,3,0
2023-03-17,center_chicago,Chicago,66,9.8,5.3,4,0
2023-03-18,center_chicago,Chicago,48,-0.9,0.0,5,0
2023-03-19,center_chicago,Chicago,46,4.7,0.0,6,0
2023-03-20,center_chicago,Chicago,98,9.9,0.0,0,0
2023-03-21,center_chicago,Chicago,89,9.9,0.0,1,0
2023-03-22,center_chicago,Chicago,112,13.2,0.7,2,0
2023-03-23,center_chicago,Chicago,93,8.4,4.5,3,0
2023-03-24,center_chicago,Chicago,83,4.6,0.0,4,0
2023-03-25,center_chicago,Chicago,60,5.6,19.3,5,0
2023-03-26,center_chicago,Chicago,49,5.8,0.3,6,0
2023-03-27,center_chicago,Chicago,94,4.4,0.0,0,0
2023-03-28,center_chicago,Chicago,96,9.0,0.6,1,0
2023-03-29,center_chicago,Chicago,91,6.9,0.2,2,0
2023-03-30,center_chicago,Chicago,92,9.0,0.0,3,0
2023-03-31,center_chicago,Chicago,94,20.4,3.0,4,0
2023-04-01,center_chicago,Chicago,72,15.2,10.1,5,0
2023-04-02,center_chicago,Chicago,55,11.4,0.0,6,0
2023-04-03,center_chicago,Chicago,112,12.4,2.1,0,0
2023-04-04,center_chicago,Chicago,109,20.9,14.3,1,0
2023-04-05,center_chicago,Chicago,89,22.1,21.8,2,0
2023-04-06,center_chicago,Chicago,111,10.9,0.0,3,0
2023-04-07,center_chicago,Chicago,78,8.6,0.0,4,0
2023-04-08,center_chicago,Chicago,77,12.8,0.0,5,0
2023-04-09,center_chicago,Chicago,54,17.6,0.0,6,0
2023-04-10,center_chicago,Chicago,113,19.8,0.0,0,0
2023-04-11,center_chicago,Chicago,116,23.1,0.0,1,0
2023-04-12,center_chicago,Chicago,104,24.7,0.0,2,0
2023-04-13,center_chicago,Chicago,120,25.7,0.0,3,0
2023-04-14,center_chicago,Chicago,101,24.7,0.0,4,0
2023-04-15,center_chicago,Chicago,71,26.7,0.3,5,0
2023-04-16,center_chicago,Chicago,57,23.6,7.2,6,0
2023-04-17,center_chicago,Chicago,89,5.4,3.2,0,0
2023-04-18,center_chicago,Chicago,112,12.9,0.0,1,0
2023-04-19,center_chicago,Chicago,105,19.8,0.0,2,0
2023-04-20,center_chicago,Chicago,104,25.8,4.6,3,0
2023-04-21,center_chicago,Chicago,99,18.0,1.4,4,0
2023-04-22,center_chicago,Chicago,71,14.4,1.8,5,0
2023-04-23,center_chicago,Chicago,46,6.2,3.0,6,0
2023-04-24,center_chicago,Chicago,87,9.8,0.2,0,0
2023-04-25,center_chicago,Chicago,91,7.6,4.0,1,0
2023-04-26,center_chicago,Chicago,97,6.7,0.0,2,0
2023-04-27,center_chicago,Chicago,117,15.7,0.0,3,0
2023-04-28,center_chicago,Chicago,86,11.2,0.0,4,0
2023-04-29,center_chicago,Chicago,82,14.8,3.0,5,0
2023-04-30,center_chicago,Chicago,56,10.6,2.5,6,0
2023-05-01,center_chicago,Chicago,87,7.2,6.2,0,0
2023-05-02,center_chicago,Chicago,118,11.5,0.7,1,0
2023-05-03,center_chicago,Chicago,96,8.1,0.0,2,0
2023-05-04,center_chicago,Chicago,114,17.9,0.0,3,0
2023-05-05,center_chicago,Chicago,104,23.9,0.0,4,0
2023-05-06,center_chicago,Chicago,69,24.6,0.4,5,0
2023-05-07,center_chicago,Chicago,57,24.6,0.5,6,0
2023-05-08,center_chicago,Chicago,109,14.9,12.0,0,0
2023-05-09,center_chicago,Chicago,121,13.1,0.2,1,0
2023-05-10,center_chicago,Chicago,117,18.6,0.0,2,0
2023-05-11,center_chicago,Chicago,118,23.4,0.0,3,0
2023-05-12,center_chicago,Chicago,92,19.6,13.1,4,0
2023-05-13,center_chicago,Chicago,65,15.3,6.9,5,0
2023-05-14,center_chicago,Chicago,55,13.7,0.0,6,0
2023-05-15,center_chicago,Chicago,102,13.2,0.0,0,0
2023-05-16,center_chicago,Chicago,114,25.1,0.0,1,0
2023-05-17,center_chicago,Chicago,108,12.9,0.0,2,0
2023-05-18,center_chicago,Chicago,109,19.0,0.0,3,0
2023-05-19,center_chicago,Chicago,90,23.4,5.2,4,0
2023-05-20,center_chicago,Chicago,79,16.4,0.0,5,0
2023-05-21,center_chicago,Chicago,58,22.6,0.0,6,0
2023-05-22,center_chicago,Chicago,101,22.8,0.0,0,0
2023-05-23,center_chicago,Chicago,120,26.1,0.0,1,0
2023-05-24,center_chicago,Chicago,107,21.6,0.0,2,0
2023-05-25,center_chicago,Chicago,107,13.4,0.0,3,0
2023-05-26,center_chicago,Chicago,102,17.0,0.0,4,0
2023-05-27,center_chicago,Chicago,76,19.6,0.0,5,0
2023-05-28,center_chicago,Chicago,59,22.3,0.0,6,0
2023-05-29,center_chicago,Chicago,50,22.9,0.0,0,1
2023-05-30,center_chicago,Chicago,117,26.2,0.0,1,0
2023-05-31,center_chicago,Chicago,105,30.1,2.5,2,0
2023-06-01,center_chicago,Chicago,116,30.1,0.0,3,0
2023-06-02,center_chicago,Chicago,104,27.2,0.0,4,0
2023-06-03,center_chicago,Chicago,70,25.5,0.0,5,0
2023-06-04,center_chicago,Chicago,57,23.0,0.0,6,0
2023-06-05,center_chicago,Chicago,112,25.1,0.0,0,0
2023-06-06,center_chicago,Chicago,106,23.0,0.2,1,0
2023-06-07,center_chicago,Chicago,116,19.0,0.0,2,0
2023-06-08,center_chicago,Chicago,108,19.7,0.0,3,0
2023-06-09,center_chicago,Chicago,99,23.4,0.0,4,0
2023-06-10,center_chicago,Chicago,78,28.9,0.0,5,0
2023-06-11,center_chicago,Chicago,59,25.6,4.4,6,0
2023-06-12,center_chicago,Chicago,119,18.9,0.0,0,0
2023-06-13,center_chicago,Chicago,113,19.4,7.2,1,0
2023-06-14,center_chicago,Chicago,125,19.1,4.7,2,0
2023-06-15,center_chicago,Chicago,102,27.2,0.2,3,0
2023-06-16,center_chicago,Chicago,97,17.3,0.0,4,0
2023-06-17,center_chicago,Chicago,75,22.5,0.0,5,0
2023-06-18,center_chicago,Chicago,60,25.7,0.0,6,0
2023-06-19,center_chicago,Chicago,53,25.9,0.0,0,1
2023-06-20,center_chicago,Chicago,106,23.0,0.0,1,0
2023-06-21,center_chicago,Chicago,113,26.3,0.0,2,0
2023-06-22,center_chicago,Chicago,106,25.0,0.0,3,0
2023-06-23,center_chicago,Chicago,90,25.2,0.0,4,0
2023-06-24,center_chicago,Chicago,75,28.6,0.0,5,0
2023-06-25,center_chicago,Chicago,55,29.5,6.2,6,0
2023-06-26,center_chicago,Chicago,92,24.2,5.1,0,0
2023-06-27,center_chicago,Chicago,119,21.3,1.1,1,0
2023-06-28,center_chicago,Chicago,115,25.4,0.1,2,0
2023-06-29,center_chicago,Chicago,80,30.3,32.5,3,0
2023-06-30,center_chicago,Chicago,87,30.6,0.3,4,0
2023-07-01,center_chicago,Chicago,72,26.5,18.4,5,0
2023-07-02,center_chicago,Chicago,47,23.2,141.0,6,0
2023-07-03,center_chicago,Chicago,111,23.7,1.8,0,0
2023-07-04,center_chicago,Chicago,56,29.6,0.0,1,1
2023-07-05,center_chicago,Chicago,97,29.7,6.0,2,0
2023-07-06,center_chicago,Chicago,85,23.9,34.0,3,0
2023-07-07,center_chicago,Chicago,92,23.0,0.0,4,0
2023-07-08,center_chicago,Chicago,70,20.9,7.9,5,0
2023-07-09,center_chicago,Chicago,61,26.1,0.3,6,0
2023-07-10,center_chicago,Chicago,103,29.0,0.0,0,0
2023-07-11,center_chicago,Chicago,102,28.8,7.0,1,0
2023-07-12,center_chicago,Chicago,79,25.2,33.4,2,0
2023-07-13,center_chicago,Chicago,117,22.9,0.4,3,0
2023-07-14,center_chicago,Chicago,97,31.0,0.0,4,0
2023-07-15,center_chicago,Chicago,64,28.3,11.9,5,0
2023-07-16,center_chicago,Chicago,59,27.7,0.0,6,0
2023-07-17,center_chicago,Chicago,114,25.0,0.0,0,0
2023-07-18,center_chicago,Chicago,109,22.8,0.0,1,0
2023-07-19,center_chicago,Chicago,120,25.8,0.0,2,0
2023-07-20,center_chicago,Chicago,106,30.0,0.9,3,0
2023-07-21,center_chicago,Chicago,88,25.6,0.1,4,0
2023-07-22,center_chicago,Chicago,83,28.2,0.0,5,0
2023-07-23,center_chicago,Chicago,58,26.3,0.0,6,0
2023-07-24,center_chicago,Chicago,103,27.9,0.0,0,0
2023-07-25,center_chicago,Chicago,118,30.9,0.0,1,0
2023-07-26,center_chicago,Chicago,82,32.0,21.1,2,0
2023-07-27,center_chicago,Chicago,100,28.8,0.0,3,0
2023-07-28,center_chicago,Chicago,84,32.2,9.3,4,0
2023-07-29,center_chicago,Chicago,67,23.5,14.7,5,0
2023-07-30,center_chicago,Chicago,64,23.8,0.1,6,0
2023-07-31,center_chicago,Chicago,104,25.0,0.2,0,0
2023-08-01,center_chicago,Chicago,123,27.9,0.3,1,0
2023-08-02,center_chicago,Chicago,121,28.3,0.0,2,0
2023-08-03,center_chicago,Chicago,106,28.0,0.0,3,0
2023-08-04,center_chicago,Chicago,97,26.9,0.0,4,0
2023-08-05,center_chicago,Chicago,71,22.9,18.8,5,0
2023-08-06,center_chicago,Chicago,50,22.0,10.3,6,0
2023-08-07,center_chicago,Chicago,119,23.0,0.6,0,0
2023-08-08,center_chicago,Chicago,115,28.0,0.2,1,0
2023-08-09,center_chicago,Chicago,117,27.0,0.2,2,0
2023-08-10,center_chicago,Chicago,116,27.8,2.5,3,0
2023-08-11,center_chicago,Chicago,78,27.9,8.7,4,0
2023-08-12,center_chicago,Chicago,66,26.6,7.8,5,0
2023-08-13,center_chicago,Chicago,59,25.5,0.9,6,0
2023-08-14,center_chicago,Chicago,101,23.2,14.3,0,0
2023-08-15,center_chicago,Chicago,106,21.2,13.3,1,0
2023-08-16,center_chicago,Chicago,126,26.4,0.0,2,0
2023-08-17,center_chicago,Chicago,106,26.0,10.4,3,0
2023-08-18,center_chicago,Chicago,95,22.8,0.0,4,0
2023-08-19,center_chicago,Chicago,78,26.5,0.3,5,0
2023-08-20,center_chicago,Chicago,65,27.6,0.0,6,0
2023-08-21,center_chicago,Chicago,105,24.8,0.0,0,0
2023-08-22,center_chicago,Chicago,105,28.0,0.0,1,0
2023-08-23,center_chicago,Chicago,85,36.6,0.0,2,0
2023-08-24,center_chicago,Chicago,86,37.0,0.0,3,0
2023-08-25,center_chicago,Chicago,72,28.5,22.0,4,0
2023-08-26,center_chicago,Chicago,78,24.7,0.8,5,0
2023-08-27,center_chicago,Chicago,57,20.8,0.0,6,0
2023-08-28,center_chicago,Chicago,104,23.5,0.0,0,0
2023-08-29,center_chicago,Chicago,113,28.9,0.2,1,0
2023-08-30,center_chicago,Chicago,123,20.8,0.3,2,0
2023-08-31,center_chicago,Chicago,114,21.7,0.0,3,0
2023-09-01,center_chicago,Chicago,91,26.4,0.0,4,0
2023-09-02,center_chicago,Chicago,80,31.4,0.0,5,0
2023-09-03,center_chicago,Chicago,61,34.6,0.0,6,0
2023-09-04,center_chicago,Chicago,57,33.3,0.1,0,1
2023-09-05,center_chicago,Chicago,105,32.6,0.1,1,0
2023-09-06,center_chicago,Chicago,106,29.7,6.1,2,0
2023-09-07,center_chicago,Chicago,101,21.1,2.3,3,0
2023-09-08,center_chicago,Chicago,86,18.8,13.1,4,0
2023-09-09,center_chicago,Chicago,75,20.9,0.0,5,0
2023-09-10,center_chicago,Chicago,62,23.2,0.0,6,0
2023-09-11,center_chicago,Chicago,89,22.8,42.5,0,0
2023-09-12,center_chicago,Chicago,99,18.2,6.6,1,0
2023-09-13,center_chicago,Chicago,121,18.0,4.8,2,0
2023-09-14,center_chicago,Chicago,121,19.6,0.0,3,0
2023-09-15,center_chicago,Chicago,103,23.3,0.0,4,0
2023-09-16,center_chicago,Chicago,81,19.4,1.5,5,0
2023-09-17,center_chicago,Chicago,42,18.5,51.2,6,0
2023-09-18,center_chicago,Chicago,102,17.8,0.4,0,0
2023-09-19,center_chicago,Chicago,112,19.2,8.1,1,0
2023-09-20,center_chicago,Chicago,116,25.5,0.3,2,0
2023-09-21,center_chicago,Chicago,106,22.2,0.1,3,0
2023-09-22,center_chicago,Chicago,90,23.5,1.5,4,0
2023-09-23,center_chicago,Chicago,70,22.4,0.0,5,0
2023-09-24,center_chicago,Chicago,56,21.9,0.0,6,0
2023-09-25,center_chicago,Chicago,120,21.2,3.7,0,0
2023-09-26,center_chicago,Chicago,112,21.6,17.4,1,0
2023-09-27,center_chicago,Chicago,107,19.5,9.1,2,0
2023-09-28,center_chicago,Chicago,106,19.5,1.0,3,0
2023-09-29,center_chicago,Chicago,95,21.5,0.1,4,0
2023-09-30,center_chicago,Chicago,69,25.2,0.0,5,0
2023-10-01,center_chicago,Chicago,60,24.7,0.0,6,0
2023-10-02,center_chicago,Chicago,115,26.5,0.0,0,0
2023-10-03,center_chicago,Chicago,125,27.8,0.0,1,0
2023-10-04,center_chicago,Chicago,121,27.8,0.0,2,0
2023-10-05,center_chicago,Chicago,92,23.1,11.2,3,0
2023-10-06,center_chicago,Chicago,104,18.1,0.9,4,0
2023-10-07,center_chicago,Chicago,76,13.7,0.1,5,0
2023-10-08,center_chicago,Chicago,56,12.2,0.0,6,0
2023-10-09,center_chicago,Chicago,57,12.6,0.0,0,1
2023-10-10,center_chicago,Chicago,121,15.2,0.0,1,0
2023-10-11,center_chicago,Chicago,114,17.3,0.0,2,0
2023-10-12,center_chicago,Chicago,83,15.3,21.7,3,0
2023-10-13,center_chicago,Chicago,90,14.4,13.8,4,0
2023-10-14,center_chicago,Chicago,57,13.2,21.1,5,0
2023-10-15,center_chicago,Chicago,61,13.8,1.6,6,0
2023-10-16,center_chicago,Chicago,102,12.5,1.9,0,0
2023-10-17,center_chicago,Chicago,104,15.4,0.0,1,0
2023-10-18,center_chicago,Chicago,106,18.0,0.0,2,0
2023-10-19,center_chicago,Chicago,112,15.9,3.8,3,0
2023-10-20,center_chicago,Chicago,91,14.6,6.9,4,0
2023-10-21,center_chicago,Chicago,69,17.5,1.0,5,0
2023-10-22,center_chicago,Chicago,60,11.6,2.3,6,0
2023-10-23,center_chicago,Chicago,102,16.8,0.0,0,0
2023-10-24,center_chicago,Chicago,120,24.5,0.3,1,0
2023-10-25,center_chicago,Chicago,113,20.7,9.0,2,0
2023-10-26,center_chicago,Chicago,93,19.5,7.9,3,0
2023-10-27,center_chicago,Chicago,87,21.4,6.0,4,0
2023-10-28,center_chicago,Chicago,75,15.8,2.5,5,0
2023-10-29,center_chicago,Chicago,48,9.9,10.7,6,0
2023-10-30,center_chicago,Chicago,89,6.5,1.7,0,0
2023-10-31,center_chicago,Chicago,103,2.8,1.4,1,0
2023-11-01,center_chicago,Chicago,90,5.3,0.6,2,0
2023-11-02,center_chicago,Chicago,108,10.6,0.0,3,0
2023-11-03,center_chicago,Chicago,96,11.8,0.0,4,0
2023-11-04,center_chicago,Chicago,76,12.4,0.1,5,0
2023-11-05,center_chicago,Chicago,61,13.8,0.0,6,0
2023-11-06,center_chicago,Chicago,121,19.7,1.3,0,0
2023-11-07,center_chicago,Chicago,104,15.1,0.0,1,0
2023-11-08,center_chicago,Chicago,94,15.3,11.2,2,0
2023-11-09,center_chicago,Chicago,108,12.1,1.0,3,0
2023-11-10,center_chicago,Chicago,37,8.1,0.0,4,1
2023-11-11,center_chicago,Chicago,29,9.9,0.0,5,1
2023-11-12,center_chicago,Chicago,58,11.8,0.0,6,0
2023-11-13,center_chicago,Chicago,115,14.8,0.0,0,0
2023-11-14,center_chicago,Chicago,126,13.9,0.0,1,0
2023-11-15,center_chicago,Chicago,118,15.6,0.0,2,0
2023-11-16,center_chicago,Chicago,120,16.8,0.0,3,0
2023-11-17,center_chicago,Chicago,101,15.5,0.7,4,0
2023-11-18,center_chicago,Chicago,70,9.8,0.0,5,0
2023-11-19,center_chicago,Chicago,55,9.8,0.0,6,0
2023-11-20,center_chicago,Chicago,95,8.1,0.1,0,0
2023-11-21,center_chicago,Chicago,90,7.8,16.9,1,0
2023-11-22,center_chicago,Chicago,95,7.2,0.0,2,0
2023-11-23,center_chicago,Chicago,47,6.8,0.0,3,1
2023-11-24,center_chicago,Chicago,84,4.7,0.0,4,0
2023-11-25,center_chicago,Chicago,61,1.9,0.0,5,0
2023-11-26,center_chicago,Chicago,50,1.5,3.3,6,0
2023-11-27,center_chicago,Chicago,85,0.2,0.0,0,0
2023-11-28,center_chicago,Chicago,87,-4.2,0.0,1,0
2023-11-29,center_chicago,Chicago,102,5.6,0.0,2,0
2023-11-30,center_chicago,Chicago,115,10.4,0.0,3,0
2023-12-01,center_chicago,Chicago,67,6.6,17.0,4,0
2023-12-02,center_chicago,Chicago,69,6.1,1.9,5,0
2023-12-03,center_chicago,Chicago,44,4.8,7.6,6,0
2023-12-04,center_chicago,Chicago,99,4.8,0.0,0,0
2023-12-05,center_chicago,Chicago,101,4.5,2.8,1,0
2023-12-06,center_chicago,Chicago,89,3.4,0.4,2,0
2023-12-07,center_chicago,Chicago,103,10.8,0.0,3,0
2023-12-08,center_chicago,Chicago,105,13.2,0.0,4,0
2023-12-09,center_chicago,Chicago,78,12.1,2.0,5,0
2023-12-10,center_chicago,Chicago,56,5.3,0.0,6,0
2023-12-11,center_chicago,Chicago,89,1.6,0.0,0,0
2023-12-12,center_chicago,Chicago,99,2.6,0.0,1,0
2023-12-13,center_chicago,Chicago,93,3.7,0.0,2,0
2023-12-14,center_chicago,Chicago,85,8.4,0.0,3,0
2023-12-15,center_chicago,Chicago,98,10.3,0.0,4,0
2023-12-16,center_chicago,Chicago,60,5.7,6.1,5,0
2023-12-17,center_chicago,Chicago,55,6.7,3.0,6,0
2023-12-18,center_chicago,Chicago,101,5.2,0.1,0,0
2023-12-19,center_chicago,Chicago,103,0.3,0.0,1,0
2023-12-20,center_chicago,Chicago,100,5.5,0.0,2,0
2023-12-21,center_chicago,Chicago,89,5.7,0.0,3,0
2023-12-22,center_chicago,Chicago,85,8.1,4.2,4,0
2023-12-23,center_chicago,Chicago,53,7.8,9.7,5,0
2023-12-24,center_chicago,Chicago,54,13.3,0.0,6,0
2023-12-25,center_chicago,Chicago,60,11.2,2.1,0,1
2023-12-26,center_chicago,Chicago,102,11.2,6.7,1,0
2023-12-27,center_chicago,Chicago,106,4.8,0.0,2,0
2023-12-28,center_chicago,Chicago,103,4.7,1.5,3,0
2023-12-29,center_chicago,Chicago,70,4.8,7.1,4,0
2023-12-30,center_chicago,Chicago,69,5.7,0.0,5,0
2023-12-31,center_chicago,Chicago,51,2.2,1.5,6,0
2022-01-01,center_houston,Houston,35,28.6,1.3,5,1
2022-01-02,center_houston,Houston,55,24.0,1.0,6,0
2022-01-03,center_houston,Houston,83,9.8,0.0,0,0
2022-01-04,center_houston,Houston,93,18.8,0.0,1,0
2022-01-05,center_houston,Houston,104,23.6,0.0,2,0
2022-01-06,center_houston,Houston,98,19.8,0.0,3,0
2022-01-07,center_houston,Houston,87,14.3,0.0,4,0
2022-01-08,center_houston,Houston,61,22.6,5.9,5,0
2022-01-09,center_houston,Houston,39,21.6,78.5,6,0
2022-01-10,center_houston,Houston,101,17.4,0.0,0,0
2022-01-11,center_houston,Houston,108,13.2,0.0,1,0
2022-01-12,center_houston,Houston,94,13.9,0.1,2,0
2022-01-13,center_houston,Houston,97,19.9,0.0,3,0
2022-01-14,center_houston,Houston,86,21.9,0.0,4,0
2022-01-15,center_houston,Houston,62,17.5,0.6,5,0
2022-01-16,center_houston,Houston,55,11.9,0.0,6,0
2022-01-17,center_houston,Houston,51,16.8,0.0,0,1
2022-01-18,center_houston,Houston,100,22.0,0.0,1,0
2022-01-19,center_houston,Houston,96,20.0,13.8,2,0
2022-01-20,center_houston,Houston,64,19.0,23.3,3,0
2022-01-21,center_houston,Houston,74,9.2,2.6,4,0
2022-01-22,center_houston,Houston,65,10.9,0.0,5,0
2022-01-23,center_houston,Houston,55,12.4,0.0,6,0
2022-01-24,center_houston,Houston,78,12.6,17.0,0,0
2022-01-25,center_houston,Houston,105,15.8,1.1,1,0
2022-01-26,center_houston,Houston,103,12.6,0.0,2,0
2022-01-27,center_houston,Houston,87,14.4,0.0,3,0
2022-01-28,center_houston,Houston,83,14.3,0.0,4,0
2022-01-29,center_houston,Houston,59,15.1,0.0,5,0
2022-01-30,center_houston,Houston,49,18.8,0.0,6,0
2022-01-31,center_houston,Houston,93,19.0,10.0,0,0
2022-02-01,center_houston,Houston,77,20.1,32.6,1,0
2022-02-02,center_houston,Houston,105,22.9,0.7,2,0
2022-02-03,center_houston,Houston,65,18.4,21.7,3,0
2022-02-04,center_houston,Houston,71,5.6,3.0,4,0
2022-02-05,center_houston,Houston,50,8.8,0.0,5,0
2022-02-06,center_houston,Houston,51,13.4,0.0,6,0
2022-02-07,center_houston,Houston,99,15.5,0.0,0,0
2022-02-08,center_houston,Houston,101,15.5,0.0,1,0
2022-02-09,center_houston,Houston,99,18.9,0.0,2,0
2022-02-10,center_houston,Houston,100,19.8,0.0,3,0
2022-02-11,center_houston,Houston,76,21.1,0.0,4,0
2022-02-12,center_houston,Houston,58,17.4,7.6,5,0
2022-02-13,center_houston,Houston,51,14.0,0.1,6,0
2022-02-14,center_houston,Houston,87,18.0,0.0,0,0
2022-02-15,center_houston,Houston,97,20.1,0.0,1,0
2022-02-16,center_houston,Houston,91,23.6,0.8,2,0
2022-02-17,center_houston,Houston,83,25.5,10.3,3,0
2022-02-18,center_houston,Houston,84,14.4,0.0,4,0
2022-02-19,center_houston,Houston,61,16.7,0.0,5,0
2022-02-20,center_houston,Houston,50,20.2,0.0,6,0
2022-02-21,center_houston,Houston,47,25.7,1.7,0,1
2022-02-22,center_houston,Houston,99,26.1,2.1,1,0
2022-02-23,center_houston,Houston,97,23.0,3.2,2,0
2022-02-24,center_houston,Houston,86,13.8,2.1,3,0
2022-02-25,center_houston,Houston,70,8.8,2.9,4,0
2022-02-26,center_houston,Houston,53,8.0,5.2,5,0
2022-02-27,center_houston,Houston,49,14.4,1.7,6,0
2022-02-28,center_houston,Houston,101,15.9,0.0,0,0
2022-03-01,center_houston,Houston,104,18.6,0.0,1,0
2022-03-02,center_houston,Houston,98,19.9,0.0,2,0
2022-03-03,center_houston,Houston,97,22.6,0.0,3,0
2022-03-04,center_houston,Houston,79,22.1,1.9,4,0
2022-03-05,center_houston,Houston,68,25.5,1.5,5,0
2022-03-06,center_houston,Houston,54,26.7,0.6,6,0
2022-03-07,center_houston,Houston,98,22.3,2.6,0,0
2022-03-08,center_houston,Houston,67,13.1,23.5,1,0
2022-03-09,center_houston,Houston,104,14.2,0.4,2,0
2022-03-10,center_houston,Houston,94,19.6,0.0,3,0
2022-03-11,center_houston,Houston,84,18.0,2.1,4,0
2022-03-12,center_houston,Houston,70,12.4,0.6,5,0
2022-03-13,center_houston,Houston,54,16.5,0.0,6,0
2022-03-14,center_houston,Houston,85,23.5,2.2,0,0
2022-03-15,center_houston,Houston,97,21.6,9.9,1,0
2022-03-16,center_houston,Houston,98,23.0,0.0,2,0
2022-03-17,center_houston,Houston,86,24.2,0.4,3,0
2022-03-18,center_houston,Houston,76,20.3,1.9,4,0
2022-03-19,center_houston,Houston,67,21.5,0.0,5,0
2022-03-20,center_houston,Houston,48,21.1,0.0,6,0
2022-03-21,center_houston,Houston,92,24.0,8.4,0,0
2022-03-22,center_houston,Houston,66,22.4,39.3,1,0
2022-03-23,center_houston,Houston,103,18.5,0.0,2,0
2022-03-24,center_houston,Houston,96,18.4,0.0,3,0
2022-03-25,center_houston,Houston,84,24.8,0.0,4,0
2022-03-26,center_houston,Houston,69,27.1,0.0,5,0
2022-03-27,center_houston,Houston,49,27.5,0.0,6,0
2022-03-28,center_houston,Houston,95,27.0,0.0,0,0
2022-03-29,center_houston,Houston,89,27.3,0.8,1,0
2022-03-30,center_houston,Houston,70,27.5,30.5,2,0
2022-03-31,center_houston,Houston,100,23.0,0.0,3,0
2022-04-01,center_houston,Houston,75,23.6,0.0,4,0
2022-04-02,center_houston,Houston,64,28.0,0.3,5,0
2022-04-03,center_houston,Houston,54,26.9,0.0,6,0
2022-04-04,center_houston,Houston,98,25.6,3.7,0,0
2022-04-05,center_houston,Houston,98,30.6,1.4,1,0
2022-04-06,center_houston,Houston,101,27.5,0.3,2,0
2022-04-07,center_houston,Houston,97,24.4,0.0,3,0
2022-04-08,center_houston,Houston,75,23.5,0.0,4,0
2022-04-09,center_houston,Houston,66,28.1,0.0,5,0
2022-04-10,center_houston,Houston,49,27.6,0.0,6,0
2022-04-11,center_houston,Houston,81,28.5,10.6,0,0
2022-04-12,center_houston,Houston,100,29.0,1.3,1,0
2022-04-13,center_houston,Houston,92,29.5,9.0,2,0
2022-04-14,center_houston,Houston,97,26.5,0.9,3,0
2022-04-15,center_houston,Houston,73,26.5,7.4,4,0
2022-04-16,center_houston,Houston,58,29.8,2.7,5,0
2022-04-17,center_houston,Houston,46,30.6,0.6,6,0
2022-04-18,center_houston,Houston,95,26.5,0.8,0,0
2022-04-19,center_houston,Houston,102,23.3,0.0,1,0
2022-04-20,center_houston,Houston,100,28.4,1.4,2,0
2022-04-21,center_houston,Houston,94,29.0,0.5,3,0
2022-04-22,center_houston,Houston,86,27.9,2.9,4,0
2022-04-23,center_houston,Houston,68,29.0,1.0,5,0
2022-04-24,center_houston,Houston,53,30.2,0.4,6,0
2022-04-25,center_houston,Houston,85,26.8,17.9,0,0
2022-04-26,center_houston,Houston,80,26.2,17.6,1,0
2022-04-27,center_houston,Houston,98,25.0,0.0,2,0
2022-04-28,center_houston,Houston,86,27.9,0.4,3,0
2022-04-29,center_houston,Houston,80,28.9,0.0,4,0
2022-04-30,center_houston,Houston,68,28.3,3.1,5,0
2022-05-01,center_houston,Houston,48,28.5,2.0,6,0
2022-05-02,center_houston,Houston,103,30.4,0.3,0,0
2022-05-03,center_houston,Houston,95,29.7,4.8,1,0
2022-05-04,center_houston,Houston,97,30.5,2.0,2,0
2022-05-05,center_houston,Houston,102,31.3,2.8,3,0
2022-05-06,center_houston,Houston,67,32.3,6.5,4,0
2022-05-07,center_houston,Houston,64,34.2,0.0,5,0
2022-05-08,center_houston,Houston,47,33.5,0.0,6,0
2022-05-09,center_houston,Houston,94,33.6,0.0,0,0
2022-05-10,center_houston,Houston,97,31.5,0.0,1,0
2022-05-11,center_houston,Houston,90,31.1,0.0,2,0
2022-05-12,center_houston,Houston,90,31.5,0.0,3,0
2022-05-13,center_houston,Houston,78,33.9,0.0,4,0
2022-05-14,center_houston,Houston,65,32.8,2.4,5,0
2022-05-15,center_houston,Houston,49,33.8,0.2,6,0
2022-05-16,center_houston,Houston,95,34.4,0.0,0,0
2022-05-17,center_houston,Houston,100,34.3,0.0,1,0
2022-05-18,center_houston,Houston,104,34.5,0.0,2,0
2022-05-19,center_houston,Houston,102,33.0,0.0,3,0
2022-05-20,center_houston,Houston,87,34.0,0.0,4,0
2022-05-21,center_houston,Houston,60,33.4,2.7,5,0
2022-05-22,center_houston,Houston,47,29.5,15.4,6,0
2022-05-23,center_houston,Houston,95,28.0,0.3,0,0
2022-05-24,center_houston,Houston,69,26.7,25.8,1,0
2022-05-25,center_houston,Houston,93,27.8,19.5,2,0
2022-05-26,center_houston,Houston,89,31.6,0.0,3,0
2022-05-27,center_houston,Houston,81,33.2,0.0,4,0
2022-05-28,center_houston,Houston,62,33.8,0.1,5,0
